지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
131,2018-10-05 21:00,17.3,2.3,2.8,50,91,17.9,15.8,1007.3,1014,,,,,10,5,ScNs,8,1399,,1901,17.9,,,,
131,2018-10-05 22:00,17.2,1.6,3.6,20,88,17.2,15.1,1006.2,1012.9,,,,,10,3,ScNs,7,1050,,01,17.7,,,,
131,2018-10-05 23:00,17.4,1.5,3,50,87,17.3,15.2,1005.9,1012.6,,,,,10,7,ScNs,5,1434,,01,17.7,,,,
131,2018-10-06 00:00,16.9,3.8,2.5,360,88,16.8,14.8,1004.3,1011,,,,,10,8,StNs,3,535,,1901,17.5,,,,
131,2018-10-06 01:00,17.6,2.9,3.4,50,87,17.5,15.4,1002.1,1008.8,,,,,10,1,ScNs,8,2000,,1901,17.4,,,,
131,2018-10-06 02:00,17.3,1.7,2.3,360,86,16.9,14.9,1000.8,1007.5,,,,,10,9,StNs,8,673,,1901,17.5,,,,
131,2018-10-06 03:00,17.7,3.7,3.7,20,84,16.9,14.9,998.6,1005.2,,,,,10,9,StNs,7,781,,1901,17.4,,,,
131,2018-10-06 04:00,17.3,3.9,4.7,20,85,16.7,14.7,997.2,1003.8,,,,,10,9,StNs,7,434,,1901,17.3,,,,
131,2018-10-06 05:00,17.3,2.7,4.3,20,85,16.7,14.7,996.5,1003.1,,,,,10,9,StNs,8,929,,1901,17.2,,,,
131,2018-10-06 06:00,17,2.1,4.5,360,87,16.8,14.8,995.6,1002.2,,,,,10,4,ScNs,9,1471,,1901,17.1,,,,
131,2018-10-06 07:00,17.1,.4,4.7,360,89,17.3,15.2,994.5,1001.1,0,0,,,10,3,ScNs,10,2000,,01,17.1,,,,
131,2018-10-06 08:00,17.1,.3,4.9,360,88,17,15,993.3,999.9,0,.03,,,10,4,ScNs,8,2000,,01,17.2,,,,
131,2018-10-06 09:00,17.3,.1,5.3,360,87,17.2,15.1,992.3,998.9,0,.1,,,10,6,ScNs,8,1482,,01,17.4,,,,
131,2018-10-06 10:00,17.2,2.5,5.3,360,87,17,15,991.6,998.2,0,.18,,,10,5,StNs,6,699,,1901,17.5,,,,
131,2018-10-06 11:00,17.4,3.1,6.2,360,85,16.8,14.8,991.2,997.8,0,.27,,,10,8,StNs,6,687,,1901,17.9,,,,
131,2018-10-06 12:00,18.1,1.2,5.4,360,82,16.9,14.9,991.8,998.4,0,.38,,,10,8,StNs,6,2000,,1901,18.2,,,,
131,2018-10-06 13:00,18.1,4.9,6,50,85,17.6,15.5,991.5,998.1,0,.86,,,10,7,ScNs,8,2000,,01,19.8,,,,
131,2018-10-06 14:00,21.9,0,3.1,340,69,18.1,15.9,994,1000.5,.3,1.45,,,7,4,ScAcCi,10,2000,,01,23.1,,,,
131,2018-10-06 15:00,19.2,,3.7,290,79,17.5,15.4,996.9,1003.5,.2,.7,,,9,6,ScAs,10,2000,,,20.1,,,,
131,2018-10-06 16:00,20.2,,3,290,73,17.2,15.1,998.6,1005.2,0,.7,,,7,4,ScAc,9,2000,,,20.5,,,,
131,2018-10-06 17:00,21.1,,2.1,290,68,16.9,14.9,1000.3,1006.9,.4,.54,,,6,5,ScAc,8,2000,,,20,,,,
131,2018-10-06 18:00,20.8,,1.8,270,69,16.8,14.8,1001.2,1007.8,.4,.17,,,6,4,ScAc,15,2000,,,19,,,,
131,2018-10-06 19:00,19.9,,.6,250,73,16.9,14.9,1002,1008.6,0,0,,,2,2,,14,2000,,,18.1,,,,
131,2018-10-06 20:00,20.2,,1.3,290,67,15.8,13.8,1003.3,1009.9,,,,,9,9,,14,2000,,,18.3,,,,
131,2018-10-06 21:00,19.5,,.8,230,73,16.5,14.5,1004.5,1011.1,,,,,8,8,Sc,10,2000,,,18.3,,,,
131,2018-10-06 22:00,19,,.8,200,76,16.6,14.6,1005.6,1012.2,,,,,9,9,,15,2000,,,18.2,,,,
131,2018-10-06 23:00,18.9,,.4,0,77,16.7,14.7,1006.5,1013.1,,,,,9,7,,8,1857,,,18.2,,,,
131,2018-10-07 00:00,17.9,,1.3,250,83,16.9,14.9,1006.3,1013,,,,,0,0,,,2000,,,17.1,,,,
131,2018-10-07 01:00,17.4,,.9,230,85,16.8,14.8,1006.9,1013.6,,,,,0,0,,,2000,,,16.7,,,,
131,2018-10-07 02:00,16.5,,.1,0,89,16.6,14.6,1007.5,1014.2,,,,,4,4,,74,2000,,,16.2,,,,
131,2018-10-07 03:00,16.3,,.8,180,90,16.6,14.6,1008,1014.8,,,,,5,5,Sc,10,1975,,,16.3,,,,
131,2018-10-07 04:00,16.7,,.5,180,89,16.8,14.8,1008.2,1014.9,,,,,7,7,Sc,10,2000,,,16.5,,,,
131,2018-10-07 05:00,16.3,,.8,140,90,16.6,14.6,1008.8,1015.6,,,,,8,8,Sc,10,1650,,,16.6,,,,
131,2018-10-07 06:00,16.1,,.9,200,91,16.6,14.6,1009.5,1016.3,,,,,3,3,Sc,8,1138,,,16.1,,,,
131,2018-10-07 07:00,15.2,,.1,0,93,16,14,1009.7,1016.5,0,.03,,,0,0,,0,546,,19,15.7,,,,
131,2018-10-07 08:00,15.1,,1,230,93,15.9,13.9,1010.3,1017.1,.3,.35,,,10,10,St,3,216,,19,17.7,,,,
131,2018-10-07 09:00,17.1,,1.4,230,91,17.7,15.6,1010.7,1017.4,.2,.9,,,3,3,Sc,8,908,,19,21.4,,,,
131,2018-10-07 10:00,19,,1.6,200,76,16.6,14.6,1010.8,1017.5,1,1.81,,,3,3,CuSc,8,1248,,19,25.3,,,,
131,2018-10-07 11:00,20,,1.7,290,68,15.9,13.9,1010.6,1017.3,1,2.19,,,4,4,CuSc,7,1938,,,26.7,,,,
131,2018-10-07 12:00,21.1,,1.5,290,59,14.7,12.7,1010,1016.6,1,2.71,,,4,4,CuSc,9,2000,,,28.7,,,,
131,2018-10-07 13:00,21.6,,2.7,250,48,12.4,10.1,1009.5,1016.1,1,2.39,,,3,3,CuSc,8,2000,,,27.2,,,,
131,2018-10-07 14:00,21.5,,2.5,290,51,13,10.9,1009.1,1015.7,1,2.26,,,3,3,CuSc,8,2000,,,25.4,,,,
131,2018-10-07 15:00,21.8,,2.7,290,50,13,10.9,1009,1015.6,1,2.16,,,2,2,CuSc,8,2000,,,23,,,,
131,2018-10-07 16:00,21.2,,3.5,320,41,10.3,7.4,1009,1015.6,1,1.57,,,2,1,ScCi,10,2000,,,20.6,,,,
131,2018-10-07 17:00,20.3,,2,320,37,8.8,5.1,1009.2,1015.9,1,.88,,,2,0,CcCi,,2000,,,18.9,,,,
131,2018-10-07 18:00,18.5,,1.4,320,44,9.3,6,1009.8,1016.5,.5,.2,,,4,4,Ac,38,2000,,,17.6,,,,
131,2018-10-07 19:00,17.7,,2.3,320,46,9.3,5.9,1010.3,1017,0,0,,,2,2,,63,2000,,,16.5,,,,
131,2018-10-07 20:00,17.3,,1.7,320,45,8.8,5.2,1010.9,1017.6,,,,,1,1,,75,2000,,,15.9,,,,
131,2018-10-07 21:00,16.4,,.6,270,47,8.7,5,1011.2,1018,,,,,0,0,,,2000,,,15.3,,,,
131,2018-10-07 22:00,15.7,,1,270,49,8.7,5,1011.8,1018.6,,,,,1,1,,73,2000,,,14.8,,,,
131,2018-10-07 23:00,15,,1.1,270,55,9.3,6,1012.2,1019,,,,,1,0,,,2000,,,14.3,,,,
131,2018-10-08 00:00,14.2,,1.4,270,58,9.3,6,1012.5,1019.3,,,,,0,0,,,2000,,,13.9,,,,
131,2018-10-08 01:00,13.6,,1.5,270,58,9,5.4,1012.8,1019.7,,,,,2,0,,,2000,,,13.5,,,,
131,2018-10-08 02:00,12.4,,.4,0,69,9.9,6.8,1013,1019.9,,,,,8,8,,65,2000,,,13.1,,,,
131,2018-10-08 03:00,11.6,,.2,0,75,10.2,7.3,1013.2,1020.1,,,,,0,0,,,2000,,,12.6,,,,
131,2018-10-08 04:00,10.3,,.8,340,83,10.4,7.5,1013,1020,,,,,0,0,,,2000,,,12.4,,,,
131,2018-10-08 05:00,9.5,,1.2,340,84,9.9,6.9,1013,1020,,,,,0,0,,,2000,,,12.2,,,,
131,2018-10-08 06:00,9.6,,0,0,84,10,7,1013.3,1020.3,,,,,2,2,Ac,35,1706,,,11.6,,,,
131,2018-10-08 07:00,9.6,,.2,0,82,9.7,6.6,1013.3,1020.3,0,.01,,,3,3,Ac,35,1963,,,11.5,,,,
131,2018-10-08 08:00,10.2,,.7,340,80,9.9,6.8,1013.6,1020.6,.4,.27,,,6,0,CcCi,,2000,,,13.6,,,,
131,2018-10-08 09:00,12.6,,.7,160,67,9.7,6.6,1014.1,1021,.8,.84,,,7,0,CcCi,,2000,,,16.2,,,,
131,2018-10-08 10:00,14.1,,.9,360,69,11,8.4,1014.1,1020.9,.8,1.19,,,7,0,Ci,,1472,,,18.9,,,,
131,2018-10-08 11:00,15.7,,1.7,340,58,10.3,7.4,1013.8,1020.6,1,1.88,,,7,0,Ci,,1913,,,23.2,,,,
131,2018-10-08 12:00,17.8,,1.5,50,43,8.7,5,1013,1019.7,1,2.44,,,6,0,Ci,,2000,,,24.6,,,,
131,2018-10-08 13:00,19.3,,1.5,110,41,9.2,5.7,1012.1,1018.8,1,2.72,,,5,0,Ci,,2000,,,25.5,,,,
131,2018-10-08 14:00,20.3,,2.2,320,38,9,5.5,1011.5,1018.2,1,2.64,,,5,0,Ci,,2000,,,24.1,,,,
131,2018-10-08 15:00,20.2,,3,70,27,6.3,.5,1011,1017.7,1,2.1,,,3,0,Ci,,2000,,,19.5,,,,
131,2018-10-08 16:00,20.4,,2.4,20,27,6.4,.7,1011.1,1017.8,1,1.62,,,3,0,Ci,,2000,,,18,,,,
131,2018-10-08 17:00,19.8,,1.7,20,27,6.2,.2,1010.9,1017.5,1,.9,,,2,0,Ci,,2000,,,16.9,,,,
131,2018-10-08 18:00,18.4,,1.7,50,30,6.3,.4,1011,1017.7,.6,.18,,,1,0,Ci,,2000,,,15.6,,,,
131,2018-10-08 19:00,17.1,,.7,340,38,7.4,2.6,1011.5,1018.3,0,0,,,0,0,,,2000,,,14.7,,,,
131,2018-10-08 20:00,15.9,,.6,360,46,8.2,4.2,1012.4,1019.2,,,,,4,4,,74,2000,,,14.1,,,,
131,2018-10-08 21:00,14.4,,.3,0,56,9.2,5.7,1012.9,1019.7,,,,,0,0,,,2000,,,13.6,,,,
131,2018-10-08 22:00,13,,.8,360,64,9.5,6.3,1013,1019.9,,,,,0,0,,,1904,,,13.1,,,,
131,2018-10-08 23:00,12.3,,1,340,67,9.5,6.3,1013.1,1020,,,,,2,0,,,1833,,,12.8,,,,
131,2018-10-09 00:00,10.9,,.9,340,75,9.7,6.6,1013.2,1020.1,,,,,4,0,Ci,,1371,,,12.6,,,,
131,2018-10-09 01:00,11.1,,.8,340,74,9.7,6.6,1013,1019.9,,,,,10,3,,52,1605,,,13.2,,,,
131,2018-10-09 02:00,10.9,,.9,340,76,9.9,6.8,1012.6,1019.5,,,,,10,10,,48,1374,,,13.4,,,,
131,2018-10-09 03:00,11.4,,1.1,50,69,9.3,5.9,1012.3,1019.2,,,,,8,0,Ci,,1594,,,13.2,,,,
131,2018-10-09 04:00,11,,1.1,360,71,9.3,5.9,1011.6,1018.5,,,,,8,0,Ci,,1759,,,13,,,,
131,2018-10-09 05:00,11.1,,.8,270,71,9.3,6,1011.2,1018.1,,,,,8,0,Ci,,1500,,,13.1,,,,
131,2018-10-09 06:00,10.1,,1.7,50,76,9.3,6,1010.9,1017.9,,,,,8,6,AcCi,37,1124,,,12.7,,,,
131,2018-10-09 07:00,10.4,,1.6,70,76,9.5,6.3,1011.3,1018.2,0,.01,,,10,10,As,28,1641,,,12.8,,,,
131,2018-10-09 08:00,11.1,,1,360,75,9.9,6.8,1011.7,1018.6,0,.13,,,10,10,As,28,1495,,,13.6,,,,
131,2018-10-09 09:00,12.3,,1,360,71,10.1,7.1,1011.6,1018.5,0,.42,,,9,2,ScAs,10,1199,,,15.3,,,,
131,2018-10-09 10:00,13.8,,.3,0,65,10.2,7.3,1011.4,1018.2,.1,.93,,,9,7,AcCi,39,1827,,,17.1,,,,
131,2018-10-09 11:00,15.5,,.8,270,60,10.5,7.7,1010.9,1017.7,0,.89,,,10,10,As,30,1572,,,18.7,,,,
131,2018-10-09 12:00,16.4,,.6,250,56,10.4,7.5,1010,1016.8,0,1,,,10,6,ScAs,10,1901,,,18.3,,,,
131,2018-10-09 13:00,19,,1.5,160,45,9.8,6.7,1009,1015.7,.2,1.31,,,9,5,AcCi,38,2000,,,20.7,,,,
131,2018-10-09 14:00,19.9,,4.6,160,39,9,5.5,1008.5,1015.2,.4,1.76,,,8,7,AcCi,37,2000,,,20.8,,,,
131,2018-10-09 15:00,19.4,,3.1,140,44,9.9,6.8,1008.3,1014.9,.4,.97,,,10,6,ScAs,12,2000,,,18.7,,,,
131,2018-10-09 16:00,19.9,,1.9,180,47,10.9,8.2,1008.1,1014.8,0,.63,,,9,6,ScAc,12,2000,,,19.1,,,,
131,2018-10-09 17:00,19.2,,2.3,180,49,10.9,8.2,1008.2,1014.8,.1,.32,,,9,7,ScAc,10,2000,,,17.7,,,,
131,2018-10-09 18:00,18.2,,1.9,160,56,11.6,9.2,1008.2,1014.9,0,.15,,,9,7,AcCi,33,2000,,,16.4,,,,
131,2018-10-09 19:00,17.2,,1.6,160,61,11.9,9.6,1008.7,1015.4,0,0,,,9,6,,33,2000,,,15.4,,,,
131,2018-10-09 20:00,16.5,,1.5,160,64,11.9,9.6,1008.7,1015.5,,,,,9,0,,,2000,,,15.6,,,,
131,2018-10-09 21:00,16.8,,1.6,180,61,11.6,9.2,1008.8,1015.5,,,,,10,10,As,28,2000,,,15.6,,,,
131,2018-10-09 22:00,16.4,,2.2,160,63,11.7,9.3,1007.5,1014.3,,,,,10,10,,35,2000,,,15.3,,,,
131,2018-10-09 23:00,16.7,,2,180,60,11.3,8.8,1007.4,1014.1,,,,,10,1,,36,2000,,,15.3,,,,
131,2018-10-10 00:00,16.6,,1,200,61,11.5,9,1007.1,1013.8,,,,,10,1,ScAs,12,1885,,,15.4,,,,
131,2018-10-10 01:00,16.6,,.9,200,60,11.2,8.7,1006.5,1013.2,,,,,10,5,,18,2000,,,15.4,,,,
131,2018-10-10 02:00,16.5,,1.2,200,61,11.4,8.9,1005.9,1012.6,,,,,10,6,,47,2000,,,15.2,,,,
131,2018-10-10 03:00,16.6,0,1.3,230,63,11.9,9.5,1005.7,1012.4,,,,,10,7,ScAs,10,2000,,01,15.5,,,,
131,2018-10-10 04:00,14.5,.2,1.5,250,83,13.7,11.6,1006,1012.8,,,,,10,8,ScAs,12,2000,,01,15.3,,,,
131,2018-10-10 05:00,14.8,,1.3,200,84,14.1,12.1,1006.7,1013.5,,,,,9,7,ScAs,8,1344,,,15.3,,,,
131,2018-10-10 06:00,15.2,0,2,270,78,13.4,11.3,1007.7,1014.5,,,,,9,6,ScAs,7,2000,,01,15.1,,,,
131,2018-10-10 07:00,14.5,,1.6,270,70,11.5,9,1008.6,1015.4,0,0,,,10,6,ScCi,11,1606,,,14.3,,,,
131,2018-10-10 08:00,14.2,,2.3,290,67,10.8,8.1,1009.5,1016.3,.1,.12,,,4,3,ScCi,13,1852,,,14.5,,,,
131,2018-10-10 09:00,15.7,,2.5,270,56,9.9,6.9,1010.4,1017.2,1,.9,,,2,1,ScCi,12,2000,,,18.9,,,,
131,2018-10-10 10:00,16.2,,3.4,270,47,8.6,4.8,1010.6,1017.4,1,1.87,,,3,3,Sc,12,2000,,,22,,,,
131,2018-10-10 11:00,15.9,,3,320,48,8.6,4.8,1010.7,1017.5,1,1.9,,,7,7,Sc,14,2000,,,22.6,,,,
131,2018-10-10 12:00,16.2,,3.3,320,45,8.2,4.2,1011.1,1017.9,.8,1.74,,,7,7,Sc,13,2000,,,23.2,,,,
131,2018-10-10 13:00,15.9,,3.6,320,40,7.2,2.2,1010.7,1017.5,1,2.34,,,6,6,Sc,15,2000,,,21.6,,,,
131,2018-10-10 14:00,15.4,,3.8,320,40,7,1.8,1010.7,1017.5,1,2.5,,,6,6,Sc,15,2000,,,20.2,,,,
131,2018-10-10 15:00,15.4,,3.8,320,40,7,1.8,1010.9,1017.7,.9,1.88,,,6,6,Sc,15,2000,,,18.5,,,,
131,2018-10-10 16:00,15.4,,3.4,290,36,6.2,.3,1011.3,1018.1,1,1.46,,,3,3,Sc,16,2000,,,16.1,,,,
131,2018-10-10 17:00,14.7,,3.1,290,39,6.5,.8,1011.7,1018.5,1,.71,,,2,1,ScCi,15,2000,,,14.4,,,,
131,2018-10-10 18:00,13.2,,2.3,270,45,6.8,1.5,1012,1018.9,.6,.17,,,1,1,Sc,15,2000,,,13.3,,,,
131,2018-10-10 19:00,12.4,,1.7,270,47,6.7,1.3,1012.2,1019.1,0,0,,,2,0,,,2000,,,12.7,,,,
131,2018-10-10 20:00,12.2,,1.3,270,48,6.8,1.4,1012.8,1019.7,,,,,5,3,,15,2000,,,12.7,,,,
131,2018-10-10 21:00,11.9,,1.6,250,51,7.1,2,1013.1,1020,,,,,6,6,Sc,14,2000,,,12.9,,,,
131,2018-10-10 22:00,11.6,,1.6,270,52,7.1,2,1013.7,1020.6,,,,,10,2,,18,2000,,,12.3,,,,
131,2018-10-10 23:00,11.3,,.8,290,55,7.3,2.5,1013.9,1020.8,,,,,7,7,,19,2000,,,12,,,,
131,2018-10-11 00:00,11.1,,1.1,340,51,6.7,1.3,1014.2,1021.1,,,,,3,3,Sc,10,2000,,,11.1,,,,
131,2018-10-11 01:00,10.9,,2,320,48,6.2,.3,1014.4,1021.4,,,,,5,0,,,2000,,,10.8,,,,
131,2018-10-11 02:00,9.4,,1.1,270,59,6.9,1.7,1014.4,1021.4,,,,,3,0,,,2000,,,10.4,,,,
131,2018-10-11 03:00,8.6,,.7,140,67,7.5,2.8,1014.5,1021.5,,,,,3,0,Ci,,2000,,,10,,,,
131,2018-10-11 04:00,7.5,,.8,340,75,7.7,3.3,1014.6,1021.6,,,,,2,0,Ci,,2000,,,9.7,,,,
131,2018-10-11 05:00,7.2,,1.1,270,75,7.6,3,1014.8,1021.8,,,,,2,2,Sc,10,2000,,,9.5,,,,
131,2018-10-11 06:00,6.8,,.5,270,80,7.8,3.5,1014.9,1022,,,,,2,2,Sc,10,2000,,,9.1,,,,
131,2018-10-11 07:00,6.6,,.2,0,79,7.7,3.2,1015.2,1022.3,.1,.02,,,0,0,,,2000,,,9,,,,
131,2018-10-11 08:00,7.9,,1.6,270,74,7.8,3.5,1015.8,1022.8,1,.46,,,0,0,,,2000,,,11.1,,,,
131,2018-10-11 09:00,10.7,,.5,90,60,7.7,3.2,1016.4,1023.4,1,1.21,,,0,0,,,2000,,,16.7,,,,
131,2018-10-11 10:00,12,,2.4,290,46,6.4,.7,1016.3,1023.2,1,1.88,,,0,0,,,2000,,,19.9,,,,
131,2018-10-11 11:00,12.8,,4,320,34,5,-2.6,1016.6,1023.5,1,2.39,,,0,0,,,2000,,,20.6,,,,
131,2018-10-11 12:00,13.7,,4.4,320,33,5.2,-2.3,1016.1,1023,1,2.62,,,4,4,Sc,18,2000,,,20.2,,,,
131,2018-10-11 13:00,14.3,,4.1,320,30,4.9,-3,1015.6,1022.4,1,2.71,,,2,2,Sc,18,2000,,,20.7,,,,
131,2018-10-11 14:00,14.9,,3.5,290,31,5.2,-2.1,1015.1,1022,1,2.3,,,2,2,Sc,18,2000,,,18.6,,,,
131,2018-10-11 15:00,14.1,,4.1,290,34,5.5,-1.5,1015.3,1022.2,1,2.32,,,4,4,Sc,18,2000,,,17,,,,
131,2018-10-11 16:00,13.6,,3.3,320,38,5.9,-.4,1015.6,1022.5,.9,1.51,,,7,7,Sc,17,2000,,,15.6,,,,
131,2018-10-11 17:00,13.5,,1.8,290,42,6.5,.8,1015.6,1022.5,.3,.4,,,7,7,Sc,18,2000,,,14.8,,,,
131,2018-10-11 18:00,13,,1.5,270,47,7,1.9,1015.9,1022.8,.1,.09,,,8,8,Sc,15,2000,,,14,,,,
131,2018-10-11 19:00,12.8,,1.3,250,49,7.2,2.3,1016.3,1023.2,0,,,,1,1,,15,2000,,,13.8,,,,
131,2018-10-11 20:00,12.6,,1.3,250,51,7.4,2.7,1017,1023.9,,,,,0,0,,,2000,,,13.5,,,,
131,2018-10-11 21:00,12.2,,1.5,230,51,7.2,2.3,1017.3,1024.2,,,,,5,5,Sc,12,2000,,,12.4,,,,
131,2018-10-11 22:00,11.7,,1.8,270,56,7.6,3.1,1017.8,1024.7,,,,,8,8,,15,2000,,,12.1,,,,
131,2018-10-11 23:00,11.4,,1.1,270,59,7.9,3.6,1017.9,1024.9,,,,,1,1,,17,2000,,,12.2,,,,
131,2018-10-12 00:00,10.7,,.7,270,60,7.7,3.2,1017.9,1024.9,,,,,0,0,,,2000,,,11,,,,
131,2018-10-12 01:00,9.6,,.8,250,63,7.5,2.8,1018,1025,,,,,0,0,,,2000,,,10.4,,,,
131,2018-10-12 02:00,9.4,,1.5,270,62,7.3,2.4,1018.6,1025.6,,,,,0,0,,,2000,,,10,,,,
131,2018-10-12 03:00,8.2,,.4,0,71,7.7,3.2,1018.7,1025.7,,,,,0,0,,,2000,,,9.5,,,,
131,2018-10-12 04:00,7.3,,.8,340,81,8.2,4.2,1018.6,1025.7,,,,,0,0,,,1614,,,9.1,,,,
131,2018-10-12 05:00,6.5,,.8,340,84,8.1,3.9,1019.1,1026.2,,,,,0,0,,,1705,,,8.7,,,,
131,2018-10-12 06:00,5.9,,.3,0,84,7.7,3.3,1019.2,1026.3,,,,,0,0,,,1887,,,8.2,,,,
131,2018-10-12 07:00,6.7,,.7,180,81,7.9,3.6,1019.5,1026.6,.1,.02,,,0,0,,,1904,,,8.5,,,,
131,2018-10-12 08:00,8.3,,.9,160,71,7.7,3.3,1020,1027,1,.47,,,0,0,,,2000,,,11,,,,
131,2018-10-12 09:00,10.1,,1.1,200,61,7.5,2.9,1020.3,1027.3,1,1.2,,,0,0,,,2000,,,16.4,,,,
131,2018-10-12 10:00,12.1,,.9,320,53,7.4,2.7,1020.4,1027.4,1,1.83,,,0,0,,,2000,,,19.9,,,,
131,2018-10-12 11:00,13.4,,1.4,360,39,6,-.2,1020.1,1027,1,2.3,,,0,0,,,2000,,,22.1,,,,
131,2018-10-12 12:00,13.4,,2.6,360,41,6.2,.3,1019.2,1026.1,1,2.63,,,0,0,,,2000,,,22.5,,,,
131,2018-10-12 13:00,15,,2,160,39,6.6,1.1,1018.5,1025.4,1,2.68,,,0,0,,,2000,,,22.5,,,,
131,2018-10-12 14:00,15.9,,1.7,50,36,6.5,.8,1017.9,1024.7,1,2.49,,,0,0,,,2000,,,20.1,,,,
131,2018-10-12 15:00,16.2,,1.5,320,34,6.2,.2,1017.7,1024.5,1,2.09,,,0,0,,,2000,,,18.4,,,,
131,2018-10-12 16:00,16.8,,1.4,250,32,6.1,0,1017.9,1024.7,1,1.49,,,0,0,,,2000,,,16.8,,,,
131,2018-10-12 17:00,16.2,,1,320,35,6.4,.7,1017.9,1024.7,1,.76,,,0,0,,,2000,,,15.5,,,,
131,2018-10-12 18:00,15,,1.5,290,39,6.6,1.1,1017.9,1024.8,.5,.15,,,0,0,,,2000,,,13.8,,,,
131,2018-10-12 19:00,14.4,,1.2,320,43,7,1.9,1018.4,1025.3,,,,,0,0,,,1596,,,12.9,,,,
131,2018-10-12 20:00,13.3,,.5,20,50,7.6,3,1018.8,1025.7,,,,,0,0,,,1500,,,12.1,,,,
131,2018-10-12 21:00,11.9,,1.3,340,59,8.2,4.1,1019.1,1026.1,,,,,0,0,,,1138,,,11.5,,,,
131,2018-10-12 22:00,10.1,,.7,340,69,8.5,4.6,1019.5,1026.5,,,,,0,0,,,950,,40,11,,,,
131,2018-10-12 23:00,9.9,,.2,0,71,8.6,4.8,1019.5,1026.5,,,,,0,0,,,868,,40,10.5,,,,
131,2018-10-13 00:00,8.9,,1.1,340,75,8.5,4.7,1019.6,1026.6,,,,,0,0,,,719,,4019,10.2,,,,
131,2018-10-13 01:00,8.6,,.8,270,77,8.5,4.7,1019.8,1026.8,,,,,0,0,,,809,,19,9.8,,,,
131,2018-10-13 02:00,7.6,,.2,0,82,8.5,4.7,1020.1,1027.2,,,,,0,0,,,710,,19,9.3,,,,
131,2018-10-13 03:00,7.6,,.8,140,79,8.2,4.1,1020,1027.1,,,,,0,0,,,912,,19,9.3,,,,
131,2018-10-13 04:00,6.3,,.9,340,84,8,3.7,1020,1027.1,,,,,0,0,,,569,,19,8.9,,,,
131,2018-10-13 05:00,6.2,,1,360,84,7.9,3.6,1019.8,1026.9,,,,,0,0,,,391,,19,8.7,,,,
131,2018-10-13 06:00,5.8,,1.2,50,84,7.7,3.2,1020.1,1027.2,,,,,0,0,,,453,,19,8.4,,,,
131,2018-10-13 07:00,5.8,,.7,360,84,7.7,3.2,1020.3,1027.4,0,.02,,,0,0,,,486,,19,8.5,,,,
131,2018-10-13 08:00,7.5,,.7,70,77,8,3.7,1020.3,1027.4,1,.42,,,0,0,,,647,,19,10.8,,,,
131,2018-10-13 09:00,8.7,,1.8,360,72,8.1,3.9,1020.5,1027.5,1,1.13,,,0,0,,,837,,4019,15.3,,,,
131,2018-10-13 10:00,11.4,,.8,160,65,8.7,5,1020.3,1027.3,1,1.8,,,0,0,,,1200,,40,19.9,,,,
131,2018-10-13 11:00,14,,1.4,340,57,9.1,5.6,1019.9,1026.8,1,2.28,,,0,0,,,1320,,,22.1,,,,
131,2018-10-13 12:00,15.7,,.9,320,48,8.5,4.7,1019.3,1026.2,1,2.57,,,0,0,,,1444,,,23.4,,,,
131,2018-10-13 13:00,17.2,,1.8,250,43,8.4,4.4,1018.3,1025.1,1,2.65,,,0,0,,,1987,,,23.1,,,,
131,2018-10-13 14:00,19,,1.4,290,38,8.3,4.3,1017.2,1023.9,1,2.43,,,0,0,,,2000,,,20.9,,,,
131,2018-10-13 15:00,19.5,,1.1,200,37,8.4,4.4,1016.7,1023.4,1,2,,,0,0,,,2000,,,19.5,,,,
131,2018-10-13 16:00,18.3,,1.7,320,37,7.7,3.3,1016.6,1023.3,1,1.47,,,0,0,,,2000,,,17.6,,,,
131,2018-10-13 17:00,18.3,,1.9,270,35,7.3,2.5,1016.2,1022.9,1,.76,,,0,0,,,2000,,,16,,,,
131,2018-10-13 18:00,16.8,,1,270,38,7.2,2.3,1016.2,1023,.5,.12,,,0,0,,,2000,,,14.6,,,,
131,2018-10-13 19:00,15.6,,.3,0,46,8.1,4,1016.6,1023.4,,,,,0,0,,,1742,,,13.6,,,,
131,2018-10-13 20:00,14.3,,.6,250,53,8.6,4.8,1016.8,1023.7,,,,,0,0,,,1887,,,13.1,,,,
131,2018-10-13 21:00,13.3,,.4,0,60,9.1,5.6,1017.1,1024,,,,,0,0,,,1863,,,12.4,,,,
131,2018-10-13 22:00,12,,1.3,340,67,9.3,6,1017.3,1024.2,,,,,0,0,,,1573,,,12.1,,,,
131,2018-10-13 23:00,11.3,,.8,340,70,9.3,6,1017.3,1024.3,,,,,3,1,,20,1486,,,11.6,,,,
131,2018-10-14 00:00,10.9,,.3,0,73,9.5,6.2,1017,1024,,,,,1,1,Sc,18,1240,,,11.2,,,,
131,2018-10-14 01:00,10.4,,1,340,77,9.7,6.5,1016.8,1023.8,,,,,1,1,,17,1175,,,11.6,,,,
